iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
132903,URM-Cn-4970,Leptoseris solida,LC,unknown,iucn,147,French Polynesia,445,1,6825
132911,URM-Cn-4992,Pavona maldivensis,LC,unknown,iucn,147,French Polynesia,240,1,6825
132917,URM-Cn-4958,Gardineroseris planulata,LC,unknown,iucn,147,French Polynesia,240,1,6825
132922,URM-Cn-5595,Montastrea curta,LC,decreasing,iucn,147,French Polynesia,240,1,6825
132923,URM-Cn-5985,Pocillopora woodjonesi,LC,unknown,iucn,147,French Polynesia,240,1,6825
132933,URM-Cn-4723,Acropora carduus,NT,decreasing,iucn,147,French Polynesia,421,1,6825
132936,URM-Cn-5550,Favia pallida,LC,decreasing,iucn,147,French Polynesia,240,1,6825
132940,URM-Cn-4710,Acropora acuminata,VU,decreasing,iucn,147,French Polynesia,165,1,6825
132948,URM-Cn-4756,Acropora granulosa,NT,decreasing,iucn,147,French Polynesia,411,1,6825
132958,URM-Cn-5974,Pocillopora capitata,LC,unknown,iucn,147,French Polynesia,358,1,6825
132966,URM-Cn-4814,Acropora rambleri,DD,NA,iucn,147,French Polynesia,240,1,6825
132972,URM-Cn-4800,Acropora paniculata,VU,decreasing,iucn,147,French Polynesia,102,1,6825
132976,URM-Cn-4778,Acropora loripes,NT,decreasing,iucn,147,French Polynesia,357,1,6825
132979,URM-Cn-5562,Favites complanata,NT,decreasing,iucn,147,French Polynesia,240,1,6825
132980,URM-Cn-5590,Leptoria phrygia,NT,decreasing,iucn,147,French Polynesia,240,1,6825
132983,URM-Cn-5584,Leptastrea bottae,NT,decreasing,iucn,147,French Polynesia,240,1,6825
132986,URM-Cn-5768,Fungia repanda,LC,unknown,iucn,147,French Polynesia,411,1,6825
132987,URM-Cn-5524,Echinopora gemmacea,LC,decreasing,iucn,147,French Polynesia,139,1,6825
132988,URM-Cn-4777,Acropora longicyathus,LC,decreasing,iucn,147,French Polynesia,357,1,6825
132992,URM-Cn-4761,Acropora humilis,NT,decreasing,iucn,147,French Polynesia,357,1,6825
132998,URM-Cn-4823,Acropora samoensis,LC,decreasing,iucn,147,French Polynesia,411,1,6825
133010,URM-Cn-4745,Acropora elseyi,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133015,URM-Cn-4918,Montipora millepora,LC,decreasing,iucn,147,French Polynesia,296,1,6825
133016,URM-Cn-6083,Porites vaughani,LC,unknown,iucn,147,French Polynesia,240,1,6825
133020,URM-Cn-4841,Acropora tenuis,NT,decreasing,iucn,147,French Polynesia,450,1,6825
133021,URM-Cn-4784,Acropora microphthalma,LC,decreasing,iucn,147,French Polynesia,213,1,6825
133023,URM-Cn-6062,Porites lichen,LC,unknown,iucn,147,French Polynesia,342,1,6825
133025,URM-Cn-4850,Acropora vaughani,VU,decreasing,iucn,147,French Polynesia,440,1,6825
133029,URM-Cn-5552,Favia rotumana,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133031,URM-Cn-4897,Montipora effusa,NT,decreasing,iucn,147,French Polynesia,265,1,6825
133033,URM-Cn-4813,Acropora pulchra,LC,decreasing,iucn,147,French Polynesia,357,1,6825
133041,URM-Cn-4984,Pavona decussata,VU,unknown,iucn,147,French Polynesia,240,1,6825
133043,URM-Cn-6135,Psammocora digitata,NT,unknown,iucn,147,French Polynesia,240,1,6825
133045,SLB-158820,Pocillopora ligulata,LC,unknown,iucn,147,French Polynesia,360,1,6825
133049,URM-Cn-5009,Stylocoeniella guentheri,LC,unknown,iucn,147,French Polynesia,382,1,6825
133058,URM-Cn-5930,Echinophyllia echinata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133066,URM-Cn-4913,Montipora informis,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133068,URM-Cn-5616,Platygyra sinensis,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133071,URM-Cn-4901,Montipora foliosa,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133082,URM-Cn-6064,Porites lutea,LC,unknown,iucn,147,French Polynesia,240,1,6825
133084,SLB-62376,Barabattoia amicorum,LC,decreasing,iucn,147,French Polynesia,411,1,6825
133088,URM-Cn-5528,Echinopora lamellosa,LC,decreasing,iucn,147,French Polynesia,344,1,6825
133090,URM-Cn-5587,Leptastrea purpurea,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133091,URM-Cn-4969,Leptoseris scabra,LC,unknown,iucn,147,French Polynesia,240,1,6825
133094,URM-Cn-6138,Psammocora nierstraszi,LC,stable,iucn,147,French Polynesia,240,1,6825
133099,URM-Cn-5977,Pocillopora elegans,VU,unknown,iucn,147,French Polynesia,368,1,6825
133105,SLB-119015,Porites murrayensis,NT,unknown,iucn,147,French Polynesia,240,1,6825
133110,URM-Cn-5750,Ctenactis crassa,LC,unknown,iucn,147,French Polynesia,39,1,6825
133115,URM-Cn-4808,Acropora retusa,VU,decreasing,iucn,147,French Polynesia,358,1,6825
133117,URM-Cn-4915,Montipora lobulata,VU,decreasing,iucn,147,French Polynesia,614,1,6825
133120,URM-Cn-4773,Acropora latistella,LC,decreasing,iucn,147,French Polynesia,332,1,6825
133146,URM-Cn-5468,Turbinaria frondens,LC,unknown,iucn,147,French Polynesia,539,1,6825
133148,URM-Cn-5751,Ctenactis echinata,LC,unknown,iucn,147,French Polynesia,39,1,6825
133156,URM-Cn-6008,Alveopora verrilliana,VU,unknown,iucn,147,French Polynesia,357,1,6825
133157,URM-Cn-5889,Scolymia vitiensis,NT,unknown,iucn,147,French Polynesia,539,1,6825
133158,URM-Cn-5787,Podabacia crustacea,LC,unknown,iucn,147,French Polynesia,240,1,6825
133160,URM-Cn-4715,Acropora austera,NT,decreasing,iucn,147,French Polynesia,411,1,6825
133167,URM-Cn-5516,Cyphastrea serailia,LC,decreasing,iucn,147,French Polynesia,623,1,6825
133172,URM-Cn-5928,Echinophyllia aspera,LC,unknown,iucn,147,French Polynesia,240,1,6825
133174,URM-Cn-4870,Astreopora moretonensis,VU,decreasing,iucn,147,French Polynesia,76,1,6825
133175,URM-Cn-4896,Montipora efflorescens,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133176,SLB-117467,Coscinaraea exesa,LC,stable,iucn,147,French Polynesia,424,1,6825
133179,URM-Cn-5769,Fungia scabra,LC,unknown,iucn,147,French Polynesia,72,1,6825
133183,URM-Cn-5761,Fungia granulosa,LC,unknown,iucn,147,French Polynesia,531,1,6825
133186,URM-Cn-4900,Montipora floweri,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133187,NA,Porites arnaudi,LC,unknown,iucn,147,French Polynesia,392,1,6825
133197,URM-Cn-5984,Pocillopora verrucosa,LC,unknown,iucn,147,French Polynesia,547,1,6825
133201,URM-Cn-5771,Fungia scutaria,LC,unknown,iucn,147,French Polynesia,410,1,6825
133207,URM-Cn-4728,Acropora clathrata,LC,decreasing,iucn,147,French Polynesia,446,1,6825
133208,URM-Cn-6134,Psammocora contigua,NT,unknown,iucn,147,French Polynesia,240,1,6825
133210,URM-Cn-5554,Favia speciosa,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133215,URM-Cn-5777,Fungia tenuis,LC,unknown,iucn,147,French Polynesia,547,1,6825
133216,URM-Cn-6063,Porites lobata,NT,unknown,iucn,147,French Polynesia,240,1,6825
133220,URM-Cn-4882,Montipora caliculata,VU,decreasing,iucn,147,French Polynesia,357,1,6825
133222,URM-Cn-5975,Pocillopora damicornis,LC,unknown,iucn,147,French Polynesia,240,1,6825
133238,URM-Cn-4909,Montipora hispida,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133239,URM-Cn-4792,Acropora nasuta,NT,decreasing,iucn,147,French Polynesia,357,1,6825
133240,URM-Cn-4982,Pavona clavus,LC,unknown,iucn,147,French Polynesia,240,1,6825
133242,URM-Cn-4989,Pavona frondifera,LC,unknown,iucn,147,French Polynesia,443,1,6825
133244,URM-Cn-5563,Favites flexuosa,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133246,URM-Cn-5846,Acanthastrea echinata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133248,URM-Cn-4816,Acropora robusta,LC,decreasing,iucn,147,French Polynesia,357,1,6825
133250,URM-Cn-4738,Acropora digitifera,NT,decreasing,iucn,147,French Polynesia,411,1,6825
133252,SLB-61727,Acropora tortuosa,LC,decreasing,iucn,147,French Polynesia,411,1,6825
133258,URM-Cn-5495,Plerogyra sinuosa,NT,unknown,iucn,147,French Polynesia,240,1,6825
133266,URM-Cn-4795,Acropora nobilis,LC,decreasing,iucn,147,French Polynesia,357,1,6825
133271,URM-Cn-4824,Acropora sarmentosa,LC,decreasing,iucn,147,French Polynesia,357,1,6825
133273,SLB-93427,Acropora inermis,DD,NA,iucn,147,French Polynesia,358,1,6825
133277,URM-Cn-6040,Porites australiensis,LC,unknown,iucn,147,French Polynesia,240,1,6825
133284,URM-Cn-5620,Plesiastrea versipora,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133290,URM-Cn-5560,Favites abdita,NT,decreasing,iucn,147,French Polynesia,122,1,6825
133291,URM-Cn-4835,Acropora striata,VU,decreasing,iucn,147,French Polynesia,101,1,6825
133292,URM-Cn-4871,Astreopora myriophthalma,LC,decreasing,iucn,147,French Polynesia,539,1,6825
133293,SLB-61731,Acropora valida,LC,decreasing,iucn,147,French Polynesia,411,1,6825
133298,URM-Cn-4942,Montipora turgescens,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133299,SLB-117472,Fungia sinensis,LC,unknown,iucn,147,French Polynesia,240,1,6825
133303,URM-Cn-4780,Acropora lutkeni,NT,decreasing,iucn,147,French Polynesia,594,1,6825
133305,NA,Montipora verrilli,DD,NA,iucn,147,French Polynesia,490,1,6825
133308,URM-Cn-5770,Fungia scruposa,LC,unknown,iucn,147,French Polynesia,410,1,6825
133313,URM-Cn-4733,Acropora cytherea,LC,decreasing,iucn,147,French Polynesia,422,1,6825
133314,URM-Cn-4875,Montipora aequituberculata,LC,decreasing,iucn,147,French Polynesia,547,1,6825
133315,URM-Cn-4788,Acropora monticulosa,NT,decreasing,iucn,147,French Polynesia,380,1,6825
133319,URM-Cn-4760,Acropora horrida,VU,decreasing,iucn,147,French Polynesia,438,1,6825
133324,URM-Cn-4752,Acropora gemmifera,LC,decreasing,iucn,147,French Polynesia,152,1,6825
133325,URM-Cn-5510,Cyphastrea chalcidicum,LC,decreasing,iucn,147,French Polynesia,358,1,6825
133327,URM-Cn-4779,Acropora lovelli,VU,decreasing,iucn,147,French Polynesia,65,1,6825
133332,URM-Cn-5997,Alveopora allingi,VU,unknown,iucn,147,French Polynesia,240,1,6825
133337,URM-Cn-5826,Merulina ampliata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133338,SLB-93747,Acropora speciosa,VU,decreasing,iucn,147,French Polynesia,394,1,6825
133343,URM-Cn-5569,Favites russelli,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133345,URM-Cn-4941,Montipora tuberculosa,LC,decreasing,iucn,147,French Polynesia,529,1,6825
133351,URM-Cn-4967,Leptoseris mycetoseroides,LC,unknown,iucn,147,French Polynesia,240,1,6825
133353,URM-Cn-6139,Psammocora obtusangula,NT,unknown,iucn,147,French Polynesia,125,1,6825
133360,URM-Cn-4979,Pavona bipartita,VU,unknown,iucn,147,French Polynesia,238,1,6825
133371,URM-Cn-5757,Fungia distorta,LC,stable,iucn,147,French Polynesia,411,1,6825
133378,URM-Cn-6029,Goniopora somaliensis,LC,unknown,iucn,147,French Polynesia,240,1,6825
133380,URM-Cn-5967,Madracis kirbyi,LC,unknown,iucn,147,French Polynesia,240,1,6825
133382,URM-Cn-4988,Pavona explanulata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133383,NA,Barabattoia laddi,VU,decreasing,iucn,147,French Polynesia,288,1,6825
133387,SLB-93466,Acropora globiceps,VU,decreasing,iucn,147,French Polynesia,358,1,6825
133390,URM-Cn-5990,Seriatopora hystrix,LC,unknown,iucn,147,French Polynesia,240,1,6825
133398,URM-Cn-4994,Pavona varians,LC,unknown,iucn,147,French Polynesia,240,1,6825
133406,URM-Cn-6137,Psammocora haimeana,LC,unknown,iucn,147,French Polynesia,365,1,6825
133407,URM-Cn-5978,Pocillopora eydouxi,NT,unknown,iucn,147,French Polynesia,240,1,6825
133408,URM-Cn-6130,Coscinaraea wellsi,LC,unknown,iucn,147,French Polynesia,104,1,6825
133410,URM-Cn-4978,Pachyseris speciosa,LC,unknown,iucn,147,French Polynesia,450,1,6825
133414,URM-Cn-5578,Goniastrea pectinata,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133417,SLB-62381,Caulastrea furcata,LC,decreasing,iucn,147,French Polynesia,313,1,6825
133418,URM-Cn-5753,Fungia concinna,LC,unknown,iucn,147,French Polynesia,411,1,6825
133419,URM-Cn-5871,Lobophyllia hemprichii,LC,unknown,iucn,147,French Polynesia,240,1,6825
133423,URM-Cn-5764,Fungia horrida,LC,unknown,iucn,147,French Polynesia,411,1,6825
133428,URM-Cn-6122,Coscinaraea columna,LC,unknown,iucn,147,French Polynesia,240,1,6825
133437,URM-Cn-5765,Fungia moluccensis,LC,unknown,iucn,147,French Polynesia,488,1,6825
133438,URM-Cn-4902,Montipora foveolata,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133440,URM-Cn-5614,Platygyra pini,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133443,URM-Cn-4879,Montipora australiensis,VU,decreasing,iucn,147,French Polynesia,331,1,6825
133451,URM-Cn-4891,Montipora danae,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133452,URM-Cn-5571,Goniastrea aspera,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133458,URM-Cn-5823,Hydnophora microconos,NT,unknown,iucn,147,French Polynesia,240,1,6825
133463,URM-Cn-4709,Acropora aculeus,VU,decreasing,iucn,147,French Polynesia,34,1,6825
133468,URM-Cn-5612,Platygyra daedalea,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133479,URM-Cn-4762,Acropora hyacinthus,NT,decreasing,iucn,147,French Polynesia,411,1,6825
133481,URM-Cn-4727,Acropora chesterfieldensis,LC,decreasing,iucn,147,French Polynesia,104,1,6825
133482,URM-Cn-6006,Alveopora spongiosa,NT,unknown,iucn,147,French Polynesia,240,1,6825
133485,SLB-93759,Astreopora randalli,LC,decreasing,iucn,147,French Polynesia,358,1,6825
133502,URM-Cn-6142,Psammocora superficialis,LC,unknown,iucn,147,French Polynesia,539,1,6825
133503,URM-Cn-5760,Fungia fungites,NT,unknown,iucn,147,French Polynesia,459,1,6825
133532,URM-Cn-4851,Acropora verweyi,VU,decreasing,iucn,147,French Polynesia,57,1,6825
133538,URM-Cn-5783,Herpolitha limax,LC,unknown,iucn,147,French Polynesia,357,1,6825
133539,URM-Cn-4966,Leptoseris incrustans,VU,unknown,iucn,147,French Polynesia,543,1,6825
133546,NA,Porites latistella,LC,unknown,iucn,147,French Polynesia,539,1,6825
133548,URM-Cn-5007,Stylocoeniella armata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133550,URM-Cn-4753,Acropora glauca,NT,decreasing,iucn,147,French Polynesia,621,1,6825
133551,URM-Cn-5865,Lobophyllia corymbosa,LC,unknown,iucn,147,French Polynesia,240,1,6825
133556,URM-Cn-4935,Montipora spumosa,LC,decreasing,iucn,147,French Polynesia,403,1,6825
133558,URM-Cn-4980,Pavona cactus,VU,unknown,iucn,147,French Polynesia,240,1,6825
133559,URM-Cn-5939,Mycedium elephantotus,LC,unknown,iucn,147,French Polynesia,240,1,6825
133569,URM-Cn-5538,Favia favus,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133570,URM-Cn-6140,Psammocora profundacella,LC,unknown,iucn,147,French Polynesia,240,1,6825
133576,URM-Cn-4725,Acropora cerealis,LC,decreasing,iucn,147,French Polynesia,161,1,6825
133587,URM-Cn-5794,Sandalolitha dentata,LC,unknown,iucn,147,French Polynesia,359,1,6825
133589,URM-Cn-6136,Psammocora explanulata,LC,unknown,iucn,147,French Polynesia,240,1,6825
133593,URM-Cn-5555,Favia stelligera,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133595,W-Hyd-210730,Millepora platyphylla,LC,unknown,iucn,147,French Polynesia,574,1,6825
133607,URM-Cn-6020,Goniopora minor,NT,unknown,iucn,147,French Polynesia,240,1,6825
133613,URM-Cn-6077,Porites solida,LC,unknown,iucn,147,French Polynesia,240,1,6825
133615,NA,Goniopora stutchburyi,LC,unknown,iucn,147,French Polynesia,240,1,6825
133616,URM-Cn-5548,Favia matthaii,NT,decreasing,iucn,147,French Polynesia,240,1,6825
133633,URM-Cn-5471,Turbinaria mesenterina,VU,unknown,iucn,147,French Polynesia,240,1,6825
133635,URM-Cn-4945,Montipora venosa,NT,decreasing,iucn,147,French Polynesia,472,1,6825
133644,URM-Cn-4751,Acropora formosa,NT,decreasing,iucn,147,French Polynesia,411,1,6825
133646,URM-Cn-4947,Montipora verrucosa,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133648,URM-Cn-5514,Cyphastrea microphthalma,LC,decreasing,iucn,147,French Polynesia,411,1,6825
133649,SLB-93391,Acropora abrotanoides,LC,decreasing,iucn,147,French Polynesia,432,1,6825
133652,URM-Cn-5588,Leptastrea transversa,LC,decreasing,iucn,147,French Polynesia,287,1,6825
133662,URM-Cn-5905,Galaxea fascicularis,NT,unknown,iucn,147,French Polynesia,240,1,6825
133673,URM-Cn-5766,Fungia paumotensis,LC,unknown,iucn,147,French Polynesia,411,1,6825
133685,URM-Cn-5995,Stylophora pistillata,NT,unknown,iucn,147,French Polynesia,240,1,6825
133693,URM-Cn-5795,Sandalolitha robusta,LC,unknown,iucn,147,French Polynesia,50,1,6825
133697,URM-Cn-5475,Turbinaria reniformis,VU,unknown,iucn,147,French Polynesia,240,1,6825
133698,URM-Cn-4791,Acropora nana,NT,decreasing,iucn,147,French Polynesia,102,1,6825
133700,URM-Cn-4911,Montipora hoffmeisteri,LC,decreasing,iucn,147,French Polynesia,240,1,6825
133702,URM-Cn-4987,Pavona duerdeni,LC,unknown,iucn,147,French Polynesia,240,1,6825
154623,Fis-31462,Cheilinus trilobatus,LC,stable,iucn,147,French Polynesia,1176,1,6825
154677,Fis-31417,Scarus festivus,LC,stable,iucn,147,French Polynesia,64,1,6825
154760,Fis-31484,Chromis alpha,LC,stable,iucn,147,French Polynesia,3022,1,6825
154788,Fis-31453,Hemitaurichthys thompsoni,LC,stable,iucn,147,French Polynesia,720,1,6825
154927,Fis-146748,Entomacrodus macrospilus,LC,stable,iucn,147,French Polynesia,114,1,6825
154960,Fis-31423,Scarus oviceps,LC,unknown,iucn,147,French Polynesia,1102,1,6825
155120,Fis-25960,Naso vlamingii,LC,decreasing,iucn,147,French Polynesia,1112,1,6825
155146,Fis-31471,Anampses melanurus,LC,unknown,iucn,147,French Polynesia,616,1,6825
155290,Fis-25406,Scarus schlegeli,LC,unknown,iucn,147,French Polynesia,1152,1,6825
155308,Fis-26704,Centropyge loricula,LC,stable,iucn,147,French Polynesia,1334,1,6825
155314,Fis-134684,Pseudocheilinus ocellatus,LC,unknown,iucn,147,French Polynesia,1084,1,6825
161526,Fis-23044,Carcharhinus albimarginatus,VU,decreasing,iucn,147,French Polynesia,23,1,6825
161597,Fis-31568,Alopias pelagicus,VU,decreasing,iucn,147,French Polynesia,1703,1,6825
161615,Fis-35264,Pateobatis fai,VU,decreasing,iucn,147,French Polynesia,57,1,6825
161696,Fis-23898,Alopias superciliosus,VU,decreasing,iucn,147,French Polynesia,532,1,6825
165615,Fis-31436,Chaetodon mertensii,LC,stable,iucn,147,French Polynesia,1184,1,6825
165617,NA,Hemitaurichthys multispinosus,LC,stable,iucn,147,French Polynesia,28,1,6825
165626,Fis-25701,Heniochus acuminatus,LC,stable,iucn,147,French Polynesia,1144,1,6825
165628,Fis-31391,Chaetodon kleinii,LC,stable,iucn,147,French Polynesia,44,1,6825
165630,Fis-31451,Chaetodon vagabundus,LC,stable,iucn,147,French Polynesia,1124,1,6825
165631,Fis-31427,Chaetodon auriga,LC,decreasing,iucn,147,French Polynesia,1334,1,6825
165640,Fis-31454,Heniochus chrysostomus,LC,stable,iucn,147,French Polynesia,1176,1,6825
165641,Fis-31874,Chaetodon ornatissimus,LC,unknown,iucn,147,French Polynesia,1334,1,6825
165650,Fis-31455,Heniochus monoceros,LC,stable,iucn,147,French Polynesia,998,1,6825
165651,Fis-25697,Chaetodon lunula,LC,stable,iucn,147,French Polynesia,1334,1,6825
165652,Fis-25702,Heniochus varius,LC,stable,iucn,147,French Polynesia,204,1,6825
165653,Fis-31893,Chaetodon pelewensis,LC,stable,iucn,147,French Polynesia,1334,1,6825
165665,Fis-31449,Chaetodon ulietensis,LC,stable,iucn,147,French Polynesia,1042,1,6825
165667,Fis-25699,Forcipiger longirostris,LC,unknown,iucn,147,French Polynesia,1290,1,6825
165668,Fis-31431,Chaetodon citrinellus,LC,stable,iucn,147,French Polynesia,1334,1,6825
165669,Fis-31434,Chaetodon lineolatus,LC,stable,iucn,147,French Polynesia,1084,1,6825
165672,Fis-25700,Hemitaurichthys polylepis,LC,stable,iucn,147,French Polynesia,1166,1,6825
165675,Fis-35297,Chaetodon smithi,LC,stable,iucn,147,French Polynesia,44,1,6825
165678,Fis-31441,Chaetodon quadrimaculatus,LC,stable,iucn,147,French Polynesia,1334,1,6825
165679,Fis-35236,Chaetodon trichrous,LC,stable,iucn,147,French Polynesia,1070,1,6825
165680,Fis-31442,Chaetodon rafflesii,LC,stable,iucn,147,French Polynesia,866,1,6825
165681,Fis-31432,Chaetodon ephippium,LC,stable,iucn,147,French Polynesia,1334,1,6825
165686,Fis-31429,Chaetodon bennetti,DD,NA,iucn,147,French Polynesia,1156,1,6825
165688,Fis-31867,Chaetodon flavirostris,LC,stable,iucn,147,French Polynesia,1126,1,6825
165704,Fis-35803,Chaetodon lunulatus,LC,decreasing,iucn,147,French Polynesia,1152,1,6825
165708,NA,Chaetodon declivis,LC,stable,iucn,147,French Polynesia,114,1,6825
165712,Fis-31447,Chaetodon trifascialis,NT,decreasing,iucn,147,French Polynesia,1220,1,6825
165713,Fis-31443,Chaetodon reticulatus,DD,NA,iucn,147,French Polynesia,1334,1,6825
165714,Fis-31450,Chaetodon unimaculatus,LC,stable,iucn,147,French Polynesia,1334,1,6825
165716,Fis-31452,Forcipiger flavissimus,LC,stable,iucn,147,French Polynesia,1334,1,6825
165725,Fis-31444,Chaetodon semeion,LC,stable,iucn,147,French Polynesia,1084,1,6825
165828,Fis-26703,Centropyge fisheri,LC,stable,iucn,147,French Polynesia,1022,1,6825
165830,Fis-34254,Centropyge hotumatua,LC,stable,iucn,147,French Polynesia,184,1,6825
165846,Fis-34362,Genicanthus spinus,LC,stable,iucn,147,French Polynesia,222,1,6825
165848,Fis-31480,Centropyge heraldi,LC,stable,iucn,147,French Polynesia,1040,1,6825
165852,Fis-152142,Paracentropyge multifasciata,LC,stable,iucn,147,French Polynesia,182,1,6825
165862,Fis-26162,Pomacanthus imperator,LC,stable,iucn,147,French Polynesia,1160,1,6825
165864,Fis-31481,Genicanthus bellus,LC,stable,iucn,147,French Polynesia,124,1,6825
165871,Fis-143216,Centropyge bispinosa,LC,stable,iucn,147,French Polynesia,1334,1,6825
165872,Fis-27125,Genicanthus watanabei,LC,stable,iucn,147,French Polynesia,1184,1,6825
165878,Fis-143220,Centropyge flavissima,LC,stable,iucn,147,French Polynesia,1334,1,6825
165885,Fis-26195,Pygoplites diacanthus,LC,stable,iucn,147,French Polynesia,1160,1,6825
165896,Fis-34264,Centropyge multicolor,LC,stable,iucn,147,French Polynesia,224,1,6825
166868,Fis-22902,Megalops cyprinoides,DD,NA,iucn,147,French Polynesia,264,1,6825
166947,Fis-25293,Lagocephalus sceleratus,LC,unknown,iucn,147,French Polynesia,1300,1,6825
169951,ITS-199949,Panulirus penicillatus,LC,unknown,iucn,147,French Polynesia,30,1,6825
169995,ITS-553016,Parribacus holthuisi,DD,NA,iucn,147,French Polynesia,3,1,6825
170031,ITS-660231,Panulirus femoristriga,LC,unknown,iucn,147,French Polynesia,548,1,6825
170033,ITS-553057,Palibythus magnificus,DD,NA,iucn,147,French Polynesia,187,1,6825
170034,ITS-552997,Arctides antipodarum,LC,unknown,iucn,147,French Polynesia,21,6,6825
170057,NA,Panulirus pascuensis,DD,NA,iucn,147,French Polynesia,65,1,6825
170059,ITS-553019,Parribacus scarlatinus,DD,NA,iucn,147,French Polynesia,18,1,6825
170063,ITS-552999,Arctides regalis,LC,unknown,iucn,147,French Polynesia,532,1,6825
170066,ITS-552976,Panulirus longipes,LC,unknown,iucn,147,French Polynesia,141,1,6825
170071,ITS-97682,Parribacus antarcticus,LC,unknown,iucn,147,French Polynesia,1549,1,6825
170309,Fis-163398,Kajikia audax,NT,decreasing,iucn,147,French Polynesia,3498,1,6825
170310,Fis-22777,Katsuwonus pelamis,LC,stable,iucn,147,French Polynesia,3494,1,6825
170312,Fis-164254,Istiompax indica,DD,NA,iucn,147,French Polynesia,3498,1,6825
170314,Fis-29447,Makaira nigricans,VU,decreasing,iucn,147,French Polynesia,3498,1,6825
170315,Fis-30712,Tetrapturus angustirostris,DD,NA,iucn,147,French Polynesia,3498,1,6825
170331,Fis-22735,Acanthocybium solandri,LC,stable,iucn,147,French Polynesia,82,1,6825
170336,Fis-22758,Euthynnus affinis,LC,unknown,iucn,147,French Polynesia,916,1,6825
170338,Fis-22766,Istiophorus platypterus,LC,unknown,iucn,147,French Polynesia,3326,1,6825
170341,Fis-123736,Thunnus orientalis,VU,decreasing,iucn,147,French Polynesia,1396,1,6825
170342,Fis-22776,Gymnosarda unicolor,LC,unknown,iucn,147,French Polynesia,1956,1,6825
170344,Fis-22739,Auxis thazard,LC,stable,iucn,147,French Polynesia,262,1,6825
170349,Fis-29265,Allothunnus fallai,LC,stable,iucn,147,French Polynesia,1664,1,6825
170355,Fis-22738,Auxis rochei,LC,stable,iucn,147,French Polynesia,262,1,6825
173352,Kew-308072,Halophila decipiens,LC,stable,iucn,147,French Polynesia,102,1,6825
176738,SLB-184619,Pelamis platura,LC,stable,iucn,147,French Polynesia,816,1,6825
177950,Fis-23658,Naso lituratus,LC,stable,iucn,147,French Polynesia,1336,1,6825
177955,Fis-31620,Ctenochaetus binotatus,LC,stable,iucn,147,French Polynesia,1124,1,6825
177960,Fis-30911,Acanthurus achilles,LC,stable,iucn,147,French Polynesia,1334,1,6825
177961,Fis-25281,Acanthurus nubilus,LC,unknown,iucn,147,French Polynesia,1176,1,6825
177964,Fis-25953,Ctenochaetus marginatus,LC,unknown,iucn,147,French Polynesia,318,1,6825
177965,Fis-23321,Acanthurus triostegus,LC,stable,iucn,147,French Polynesia,1334,1,6825
177967,Fis-29578,Acanthurus mata,LC,stable,iucn,147,French Polynesia,162,1,6825
177969,Fis-25952,Acanthurus nigricans,LC,stable,iucn,147,French Polynesia,1290,1,6825
177970,Fis-23659,Naso unicornis,LC,unknown,iucn,147,French Polynesia,1334,1,6825
177971,Fis-31087,Acanthurus blochii,LC,stable,iucn,147,French Polynesia,182,1,6825
177976,Fis-143896,Acanthurus reversus,LC,stable,iucn,147,French Polynesia,114,1,6825
177980,Fis-26339,Naso thynnoides,LC,stable,iucn,147,French Polynesia,122,1,6825
177983,Fis-25958,Naso brachycentron,LC,stable,iucn,147,French Polynesia,318,1,6825
177988,Fis-25957,Naso annulatus,LC,stable,iucn,147,French Polynesia,1084,1,6825
177989,Fis-29584,Acanthurus xanthopterus,LC,stable,iucn,147,French Polynesia,1084,1,6825
177990,Fis-25959,Naso brevirostris,LC,stable,iucn,147,French Polynesia,1290,1,6825
177991,Fis-31082,Acanthurus olivaceus,LC,stable,iucn,147,French Polynesia,970,1,6825
