"","iucn_sid","sciname","rgn_name","year","cat_ts","cat_ts_score"
"2007",22696641,"Phaethon rubricauda","French Polynesia",2004,"LC",0
"2008",22696641,"Phaethon rubricauda","French Polynesia",2008,"LC",0
"2009",22696641,"Phaethon rubricauda","French Polynesia",2009,"LC",0
"2010",22696641,"Phaethon rubricauda","French Polynesia",2012,"LC",0
"2011",22696641,"Phaethon rubricauda","French Polynesia",2013,"LC",0
"2012",22696641,"Phaethon rubricauda","French Polynesia",2016,"LC",0
"2013",22696645,"Phaethon lepturus","French Polynesia",1988,"LC",0
"2014",22696645,"Phaethon lepturus","French Polynesia",1994,"LC",0
"2015",22696645,"Phaethon lepturus","French Polynesia",2000,"LC",0
"2016",22696645,"Phaethon lepturus","French Polynesia",2004,"LC",0
"2017",22696645,"Phaethon lepturus","French Polynesia",2008,"LC",0
"2018",22696645,"Phaethon lepturus","French Polynesia",2009,"LC",0
"2019",22696645,"Phaethon lepturus","French Polynesia",2012,"LC",0
"2020",22696645,"Phaethon lepturus","French Polynesia",2016,"LC",0
"2021",22696645,"Phaethon lepturus","French Polynesia",2017,"LC",0
"2022",22696694,"Sula sula","French Polynesia",1988,"LC",0
"2023",22696694,"Sula sula","French Polynesia",1994,"LC",0
"2024",22696694,"Sula sula","French Polynesia",2000,"LC",0
"2025",22696694,"Sula sula","French Polynesia",2004,"LC",0
"2026",22696694,"Sula sula","French Polynesia",2008,"LC",0
"2027",22696694,"Sula sula","French Polynesia",2009,"LC",0
"2028",22696694,"Sula sula","French Polynesia",2012,"LC",0
"2029",22696694,"Sula sula","French Polynesia",2016,"LC",0
"2030",22696698,"Sula leucogaster","French Polynesia",1988,"LC",0
"2031",22696698,"Sula leucogaster","French Polynesia",1994,"LC",0
"2032",22696698,"Sula leucogaster","French Polynesia",2000,"LC",0
"2033",22696698,"Sula leucogaster","French Polynesia",2004,"LC",0
"2034",22696698,"Sula leucogaster","French Polynesia",2008,"LC",0
"2035",22696698,"Sula leucogaster","French Polynesia",2009,"LC",0
"2036",22696698,"Sula leucogaster","French Polynesia",2012,"LC",0
"2037",22696698,"Sula leucogaster","French Polynesia",2016,"LC",0
"2038",22697733,"Fregata minor","French Polynesia",1988,"LC",0
"2039",22697733,"Fregata minor","French Polynesia",1994,"LC",0
"2040",22697733,"Fregata minor","French Polynesia",2000,"LC",0
"2041",22697733,"Fregata minor","French Polynesia",2004,"LC",0
"2042",22697733,"Fregata minor","French Polynesia",2008,"LC",0
"2043",22697733,"Fregata minor","French Polynesia",2009,"LC",0
"2044",22697733,"Fregata minor","French Polynesia",2012,"LC",0
"2045",22697733,"Fregata minor","French Polynesia",2016,"LC",0
"2046",22697733,"Fregata minor","French Polynesia",2017,"LC",0
"2047",22697738,"Fregata ariel","French Polynesia",1988,"LC",0
"2048",22697738,"Fregata ariel","French Polynesia",1994,"LC",0
"2049",22697738,"Fregata ariel","French Polynesia",2000,"LC",0
"2050",22697738,"Fregata ariel","French Polynesia",2004,"LC",0
"2051",22697738,"Fregata ariel","French Polynesia",2008,"LC",0
"2052",22697738,"Fregata ariel","French Polynesia",2009,"LC",0
"2053",22697738,"Fregata ariel","French Polynesia",2012,"LC",0
"2054",22697738,"Fregata ariel","French Polynesia",2016,"LC",0
"2055",22697738,"Fregata ariel","French Polynesia",2017,"LC",0
"2056",22697925,"Pseudobulweria rostrata","French Polynesia",1988,"LC",0
"2057",22697925,"Pseudobulweria rostrata","French Polynesia",1994,"LC",0
"2058",22697925,"Pseudobulweria rostrata","French Polynesia",2000,"NT",0.2
"2059",22697925,"Pseudobulweria rostrata","French Polynesia",2004,"NT",0.2
"2060",22697925,"Pseudobulweria rostrata","French Polynesia",2005,"NT",0.2
"2061",22697925,"Pseudobulweria rostrata","French Polynesia",2008,"NT",0.2
"2062",22697925,"Pseudobulweria rostrata","French Polynesia",2010,"NT",0.2
"2063",22697925,"Pseudobulweria rostrata","French Polynesia",2012,"NT",0.2
"2064",22697925,"Pseudobulweria rostrata","French Polynesia",2016,"NT",0.2
"2065",22697954,"Pterodroma nigripennis","French Polynesia",1988,"LC",0
"2066",22697954,"Pterodroma nigripennis","French Polynesia",1994,"LC",0
"2067",22697954,"Pterodroma nigripennis","French Polynesia",2000,"LC",0
"2068",22697954,"Pterodroma nigripennis","French Polynesia",2004,"LC",0
"2069",22697954,"Pterodroma nigripennis","French Polynesia",2008,"LC",0
"2070",22697954,"Pterodroma nigripennis","French Polynesia",2009,"LC",0
"2071",22697954,"Pterodroma nigripennis","French Polynesia",2012,"LC",0
"2072",22697954,"Pterodroma nigripennis","French Polynesia",2016,"LC",0
"2073",22697957,"Pterodroma cervicalis","French Polynesia",1988,"LC",0
"2074",22697957,"Pterodroma cervicalis","French Polynesia",1994,"VU",0.4
"2075",22697957,"Pterodroma cervicalis","French Polynesia",1996,"VU",0.4
"2076",22697957,"Pterodroma cervicalis","French Polynesia",2000,"VU",0.4
"2077",22697957,"Pterodroma cervicalis","French Polynesia",2004,"VU",0.4
"2078",22697957,"Pterodroma cervicalis","French Polynesia",2006,"VU",0.4
"2079",22697957,"Pterodroma cervicalis","French Polynesia",2008,"VU",0.4
"2080",22697957,"Pterodroma cervicalis","French Polynesia",2010,"VU",0.4
"2081",22697957,"Pterodroma cervicalis","French Polynesia",2012,"VU",0.4
"2082",22697957,"Pterodroma cervicalis","French Polynesia",2016,"VU",0.4
"2083",22697970,"Pterodroma leucoptera","French Polynesia",1988,"LC",0
"2084",22697970,"Pterodroma leucoptera","French Polynesia",1994,"LC",0
"2085",22697970,"Pterodroma leucoptera","French Polynesia",2000,"VU",0.4
"2086",22697970,"Pterodroma leucoptera","French Polynesia",2004,"VU",0.4
"2087",22697970,"Pterodroma leucoptera","French Polynesia",2005,"VU",0.4
"2088",22697970,"Pterodroma leucoptera","French Polynesia",2007,"VU",0.4
"2089",22697970,"Pterodroma leucoptera","French Polynesia",2008,"VU",0.4
"2090",22697970,"Pterodroma leucoptera","French Polynesia",2012,"VU",0.4
"2091",22697970,"Pterodroma leucoptera","French Polynesia",2016,"VU",0.4
"2092",22697987,"Pterodroma brevipes","French Polynesia",1988,"LC",0
"2093",22697987,"Pterodroma brevipes","French Polynesia",1994,"LC",0
"2094",22697987,"Pterodroma brevipes","French Polynesia",2000,"LC",0
"2095",22697987,"Pterodroma brevipes","French Polynesia",2004,"LC",0
"2096",22697987,"Pterodroma brevipes","French Polynesia",2006,"NT",0.2
"2097",22697987,"Pterodroma brevipes","French Polynesia",2008,"NT",0.2
"2098",22697987,"Pterodroma brevipes","French Polynesia",2010,"NT",0.2
"2099",22697987,"Pterodroma brevipes","French Polynesia",2011,"VU",0.4
"2100",22697987,"Pterodroma brevipes","French Polynesia",2012,"VU",0.4
"2101",22697987,"Pterodroma brevipes","French Polynesia",2016,"VU",0.4
"2102",22697997,"Pterodroma longirostris","French Polynesia",1988,"LC",0
"2103",22697997,"Pterodroma longirostris","French Polynesia",1994,"LC",0
"2104",22697997,"Pterodroma longirostris","French Polynesia",2000,"VU",0.4
"2105",22697997,"Pterodroma longirostris","French Polynesia",2004,"VU",0.4
"2106",22697997,"Pterodroma longirostris","French Polynesia",2006,"VU",0.4
"2107",22697997,"Pterodroma longirostris","French Polynesia",2008,"VU",0.4
"2108",22697997,"Pterodroma longirostris","French Polynesia",2010,"VU",0.4
"2109",22697997,"Pterodroma longirostris","French Polynesia",2012,"VU",0.4
"2110",22697997,"Pterodroma longirostris","French Polynesia",2016,"VU",0.4
"2111",22698001,"Pterodroma alba","French Polynesia",1988,"LC",0
"2112",22698001,"Pterodroma alba","French Polynesia",1994,"LC",0
"2113",22698001,"Pterodroma alba","French Polynesia",2000,"VU",0.4
"2114",22698001,"Pterodroma alba","French Polynesia",2004,"EN",0.6
"2115",22698001,"Pterodroma alba","French Polynesia",2006,"EN",0.6
"2116",22698001,"Pterodroma alba","French Polynesia",2007,"EN",0.6
"2117",22698001,"Pterodroma alba","French Polynesia",2008,"EN",0.6
"2118",22698001,"Pterodroma alba","French Polynesia",2010,"EN",0.6
"2119",22698001,"Pterodroma alba","French Polynesia",2012,"EN",0.6
"2120",22698001,"Pterodroma alba","French Polynesia",2016,"EN",0.6
"2121",22698012,"Pterodroma heraldica","French Polynesia",2000,"LC",0
"2122",22698012,"Pterodroma heraldica","French Polynesia",2004,"LC",0
"2123",22698012,"Pterodroma heraldica","French Polynesia",2008,"LC",0
"2124",22698012,"Pterodroma heraldica","French Polynesia",2009,"LC",0
"2125",22698012,"Pterodroma heraldica","French Polynesia",2012,"LC",0
"2126",22698012,"Pterodroma heraldica","French Polynesia",2016,"LC",0
"2127",22698027,"Pterodroma neglecta","French Polynesia",1988,"LC",0
"2128",22698027,"Pterodroma neglecta","French Polynesia",1994,"LC",0
"2129",22698027,"Pterodroma neglecta","French Polynesia",2000,"LC",0
"2130",22698027,"Pterodroma neglecta","French Polynesia",2004,"LC",0
"2131",22698027,"Pterodroma neglecta","French Polynesia",2008,"LC",0
"2132",22698027,"Pterodroma neglecta","French Polynesia",2009,"LC",0
"2133",22698027,"Pterodroma neglecta","French Polynesia",2012,"LC",0
"2134",22698027,"Pterodroma neglecta","French Polynesia",2016,"LC",0
"2135",22698030,"Pterodroma externa","French Polynesia",1988,"LC",0
"2136",22698030,"Pterodroma externa","French Polynesia",1994,"LC",0
"2137",22698030,"Pterodroma externa","French Polynesia",2000,"VU",0.4
"2138",22698030,"Pterodroma externa","French Polynesia",2004,"VU",0.4
"2139",22698030,"Pterodroma externa","French Polynesia",2006,"VU",0.4
"2140",22698030,"Pterodroma externa","French Polynesia",2008,"VU",0.4
"2141",22698030,"Pterodroma externa","French Polynesia",2010,"VU",0.4
"2142",22698030,"Pterodroma externa","French Polynesia",2012,"VU",0.4
"2143",22698030,"Pterodroma externa","French Polynesia",2016,"VU",0.4
"2144",22698039,"Pterodroma ultima","French Polynesia",1988,"NT",0.2
"2145",22698039,"Pterodroma ultima","French Polynesia",1994,"LC",0
"2146",22698039,"Pterodroma ultima","French Polynesia",2000,"NT",0.2
"2147",22698039,"Pterodroma ultima","French Polynesia",2004,"NT",0.2
"2148",22698039,"Pterodroma ultima","French Polynesia",2008,"NT",0.2
"2149",22698039,"Pterodroma ultima","French Polynesia",2010,"NT",0.2
"2150",22698039,"Pterodroma ultima","French Polynesia",2012,"NT",0.2
"2151",22698039,"Pterodroma ultima","French Polynesia",2016,"NT",0.2
"2152",22698132,"Bulweria bulwerii","French Polynesia",1988,"LC",0
"2153",22698132,"Bulweria bulwerii","French Polynesia",1994,"LC",0
"2154",22698132,"Bulweria bulwerii","French Polynesia",2000,"LC",0
"2155",22698132,"Bulweria bulwerii","French Polynesia",2004,"LC",0
"2156",22698132,"Bulweria bulwerii","French Polynesia",2008,"LC",0
"2157",22698132,"Bulweria bulwerii","French Polynesia",2009,"LC",0
"2158",22698132,"Bulweria bulwerii","French Polynesia",2012,"LC",0
"2159",22698132,"Bulweria bulwerii","French Polynesia",2016,"LC",0
"2160",22698175,"Ardenna pacifica","French Polynesia",1988,"LC",0
"2161",22698175,"Ardenna pacifica","French Polynesia",1994,"LC",0
"2162",22698175,"Ardenna pacifica","French Polynesia",2000,"LC",0
"2163",22698175,"Ardenna pacifica","French Polynesia",2004,"LC",0
"2164",22698175,"Ardenna pacifica","French Polynesia",2008,"LC",0
"2165",22698175,"Ardenna pacifica","French Polynesia",2009,"LC",0
"2166",22698175,"Ardenna pacifica","French Polynesia",2012,"LC",0
"2167",22698175,"Ardenna pacifica","French Polynesia",2016,"LC",0
"2168",22698182,"Ardenna bulleri","French Polynesia",1988,"LC",0
"2169",22698182,"Ardenna bulleri","French Polynesia",1994,"NT",0.2
"2170",22698182,"Ardenna bulleri","French Polynesia",2000,"VU",0.4
"2171",22698182,"Ardenna bulleri","French Polynesia",2004,"VU",0.4
"2172",22698182,"Ardenna bulleri","French Polynesia",2006,"VU",0.4
"2173",22698182,"Ardenna bulleri","French Polynesia",2008,"VU",0.4
"2174",22698182,"Ardenna bulleri","French Polynesia",2010,"VU",0.4
"2175",22698182,"Ardenna bulleri","French Polynesia",2012,"VU",0.4
"2176",22698182,"Ardenna bulleri","French Polynesia",2016,"VU",0.4
"2177",22698222,"Puffinus nativitatis","French Polynesia",1988,"LC",0
"2178",22698222,"Puffinus nativitatis","French Polynesia",1994,"LC",0
"2179",22698222,"Puffinus nativitatis","French Polynesia",2000,"LC",0
"2180",22698222,"Puffinus nativitatis","French Polynesia",2004,"LC",0
"2181",22698222,"Puffinus nativitatis","French Polynesia",2008,"LC",0
"2182",22698222,"Puffinus nativitatis","French Polynesia",2009,"LC",0
"2183",22698222,"Puffinus nativitatis","French Polynesia",2012,"LC",0
"2184",22698222,"Puffinus nativitatis","French Polynesia",2016,"LC",0
"2185",22698240,"Puffinus newelli","French Polynesia",1988,"EN",0.6
"2186",22698240,"Puffinus newelli","French Polynesia",1994,"VU",0.4
"2187",22698240,"Puffinus newelli","French Polynesia",2000,"VU",0.4
"2188",22698240,"Puffinus newelli","French Polynesia",2004,"EN",0.6
"2189",22698240,"Puffinus newelli","French Polynesia",2006,"EN",0.6
"2190",22698240,"Puffinus newelli","French Polynesia",2007,"EN",0.6
"2191",22698240,"Puffinus newelli","French Polynesia",2008,"EN",0.6
"2192",22698240,"Puffinus newelli","French Polynesia",2010,"EN",0.6
"2193",22698240,"Puffinus newelli","French Polynesia",2012,"EN",0.6
"2194",22698240,"Puffinus newelli","French Polynesia",2013,"EN",0.6
"2195",22698240,"Puffinus newelli","French Polynesia",2015,"EN",0.6
"2196",22698240,"Puffinus newelli","French Polynesia",2016,"EN",0.6
"2197",22698453,"Pelagodroma marina","French Polynesia",1988,"LC",0
"2198",22698453,"Pelagodroma marina","French Polynesia",1994,"LC",0
"2199",22698453,"Pelagodroma marina","French Polynesia",2000,"LC",0
"2200",22698453,"Pelagodroma marina","French Polynesia",2004,"LC",0
"2201",22698453,"Pelagodroma marina","French Polynesia",2008,"LC",0
"2202",22698453,"Pelagodroma marina","French Polynesia",2009,"LC",0
"2203",22698453,"Pelagodroma marina","French Polynesia",2012,"LC",0
"2204",22698453,"Pelagodroma marina","French Polynesia",2016,"LC",0
"2205",22698459,"Fregetta tropica","French Polynesia",1988,"LC",0
"2206",22698459,"Fregetta tropica","French Polynesia",1994,"LC",0
"2207",22698459,"Fregetta tropica","French Polynesia",2000,"LC",0
"2208",22698459,"Fregetta tropica","French Polynesia",2004,"LC",0
"2209",22698459,"Fregetta tropica","French Polynesia",2008,"LC",0
"2210",22698459,"Fregetta tropica","French Polynesia",2009,"LC",0
"2211",22698459,"Fregetta tropica","French Polynesia",2012,"LC",0
"2212",22698459,"Fregetta tropica","French Polynesia",2016,"LC",0
"2213",22698465,"Fregetta grallaria","French Polynesia",1988,"LC",0
"2214",22698465,"Fregetta grallaria","French Polynesia",1994,"LC",0
"2215",22698465,"Fregetta grallaria","French Polynesia",2000,"LC",0
"2216",22698465,"Fregetta grallaria","French Polynesia",2004,"LC",0
"2217",22698465,"Fregetta grallaria","French Polynesia",2008,"LC",0
"2218",22698465,"Fregetta grallaria","French Polynesia",2009,"LC",0
"2219",22698465,"Fregetta grallaria","French Polynesia",2012,"LC",0
"2220",22698465,"Fregetta grallaria","French Polynesia",2016,"LC",0
"2221",22698471,"Nesofregetta fuliginosa","French Polynesia",1988,"LC",0
"2222",22698471,"Nesofregetta fuliginosa","French Polynesia",1994,"LC",0
"2223",22698471,"Nesofregetta fuliginosa","French Polynesia",2000,"VU",0.4
"2224",22698471,"Nesofregetta fuliginosa","French Polynesia",2004,"VU",0.4
"2225",22698471,"Nesofregetta fuliginosa","French Polynesia",2006,"VU",0.4
"2226",22698471,"Nesofregetta fuliginosa","French Polynesia",2007,"VU",0.4
"2227",22698471,"Nesofregetta fuliginosa","French Polynesia",2008,"VU",0.4
"2228",22698471,"Nesofregetta fuliginosa","French Polynesia",2010,"EN",0.6
"2229",22698471,"Nesofregetta fuliginosa","French Polynesia",2012,"EN",0.6
"2230",22698471,"Nesofregetta fuliginosa","French Polynesia",2016,"EN",0.6
"2231",22727746,"Procelsterna cerulea","French Polynesia",2014,"LC",0
"2232",22727746,"Procelsterna cerulea","French Polynesia",2016,"LC",0
"2233",22728318,"Diomedea antipodensis","French Polynesia",1988,"NT",0.2
"2234",22728318,"Diomedea antipodensis","French Polynesia",2000,"VU",0.4
"2235",22728318,"Diomedea antipodensis","French Polynesia",2003,"VU",0.4
"2236",22728318,"Diomedea antipodensis","French Polynesia",2004,"VU",0.4
"2237",22728318,"Diomedea antipodensis","French Polynesia",2005,"VU",0.4
"2238",22728318,"Diomedea antipodensis","French Polynesia",2007,"VU",0.4
"2239",22728318,"Diomedea antipodensis","French Polynesia",2008,"VU",0.4
"2240",22728318,"Diomedea antipodensis","French Polynesia",2010,"VU",0.4
"2241",22728318,"Diomedea antipodensis","French Polynesia",2012,"VU",0.4
"2242",22728318,"Diomedea antipodensis","French Polynesia",2016,"VU",0.4
"2243",22728318,"Diomedea antipodensis","French Polynesia",2017,"EN",0.6
"2244",22728442,"Pterodroma atrata","French Polynesia",2000,"EN",0.6
"2245",22728442,"Pterodroma atrata","French Polynesia",2004,"EN",0.6
"2246",22728442,"Pterodroma atrata","French Polynesia",2006,"EN",0.6
"2247",22728442,"Pterodroma atrata","French Polynesia",2007,"EN",0.6
"2248",22728442,"Pterodroma atrata","French Polynesia",2008,"EN",0.6
"2249",22728442,"Pterodroma atrata","French Polynesia",2010,"EN",0.6
"2250",22728442,"Pterodroma atrata","French Polynesia",2012,"EN",0.6
"2251",22728442,"Pterodroma atrata","French Polynesia",2016,"EN",0.6
"2252",22733705,"Procelsterna albivitta","French Polynesia",2014,"LC",0
"2253",22733705,"Procelsterna albivitta","French Polynesia",2016,"LC",0
"2254",22734070,"Puffinus bailloni","French Polynesia",2014,"LC",0
"2255",22734070,"Puffinus bailloni","French Polynesia",2016,"LC",0
"2256",22735803,"Hydrobates castro","French Polynesia",2010,"LC",0
"2257",22735803,"Hydrobates castro","French Polynesia",2012,"LC",0
"2258",22735803,"Hydrobates castro","French Polynesia",2013,"LC",0
"2259",22735803,"Hydrobates castro","French Polynesia",2016,"LC",0
"2260",22736173,"Sula dactylatra","French Polynesia",2010,"LC",0
"2261",22736173,"Sula dactylatra","French Polynesia",2012,"LC",0
"2262",22736173,"Sula dactylatra","French Polynesia",2016,"LC",0
"2263",22736173,"Sula dactylatra","French Polynesia",2010,"LC",0
"2264",22736173,"Sula dactylatra","French Polynesia",2012,"LC",0
"2265",22736173,"Sula dactylatra","French Polynesia",2016,"LC",0
"2266",42566169,"Aetobatus ocellatus","French Polynesia",2016,"VU",0.4
"2267",45048990,"Pterodroma gouldi","French Polynesia",2014,"LC",0
"2268",45048990,"Pterodroma gouldi","French Polynesia",2016,"LC",0
"2269",46079801,"Istiblennius edentulus","French Polynesia",2014,"LC",0
"2270",48321090,"Alticus arnoldorum","French Polynesia",2014,"LC",0
"2271",48321557,"Alticus simplicirrus","French Polynesia",2014,"LC",0
"2272",48342115,"Blenniella chrysospilos","French Polynesia",2014,"LC",0
"2273",48342117,"Cirripectes fuscoguttatus","French Polynesia",2014,"LC",0
"2274",48342126,"Blenniella paula","French Polynesia",2014,"LC",0
"2275",48342129,"Entomacrodus randalli","French Polynesia",2014,"LC",0
"2276",48342134,"Istiblennius bellus","French Polynesia",2014,"LC",0
"2277",48342137,"Exallias brevis","French Polynesia",2014,"LC",0
"2278",48342160,"Enchelyurus ater","French Polynesia",2014,"LC",0
"2279",48342176,"Entomacrodus rofeni","French Polynesia",2014,"LC",0
"2280",48342201,"Entomacrodus niuafoouensis","French Polynesia",2014,"LC",0
"2281",48342213,"Entomacrodus striatus","French Polynesia",2014,"LC",0
"2282",48342228,"Entomacrodus corneliae","French Polynesia",2014,"LC",0
"2283",48342229,"Praealticus caesius","French Polynesia",2014,"LC",0
"2284",48342246,"Atrosalarias fuscus","French Polynesia",2014,"LC",0
"2285",48342260,"Entomacrodus cymatobiotus","French Polynesia",2014,"LC",0
"2286",48342265,"Entomacrodus thalassinus","French Polynesia",2014,"LC",0
"2287",48342277,"Cirripectes alboapicalis","French Polynesia",2014,"LC",0
"2288",48342288,"Medusablennius chani","French Polynesia",2014,"VU",0.4
"2289",48342292,"Stanulus seychellensis","French Polynesia",2014,"LC",0
"2290",48342306,"Cirripectes jenningsi","French Polynesia",2014,"LC",0
"2291",48342309,"Petroscirtes xestus","French Polynesia",2014,"LC",0
"2292",48342321,"Istiblennius lineatus","French Polynesia",2014,"LC",0
"2293",48342326,"Entomacrodus sealei","French Polynesia",2014,"LC",0
"2294",48342333,"Ecsenius midas","French Polynesia",2014,"LC",0
"2295",48342346,"Aspidontus taeniatus","French Polynesia",2014,"LC",0
"2296",48342366,"Plagiotremus tapeinosoma","French Polynesia",2014,"LC",0
"2297",48342389,"Entomacrodus decussatus","French Polynesia",2014,"LC",0
"2298",48342402,"Cirripectes variolosus","French Polynesia",2014,"LC",0
"2299",48342422,"Blenniella gibbifrons","French Polynesia",2014,"LC",0
"2300",48342428,"Cirripectes quagga","French Polynesia",2014,"LC",0
"2301",48342444,"Atrosalarias holomelas","French Polynesia",2014,"LC",0
"2302",48342477,"Plagiotremus rhinorhynchos","French Polynesia",2014,"LC",0
"2303",48342489,"Blenniella caudolineata","French Polynesia",2014,"LC",0
"2304",48342519,"Rhabdoblennius rhabdotrachelus","French Polynesia",2014,"LC",0
"2305",48342521,"Entomacrodus caudofasciatus","French Polynesia",2014,"LC",0
"2306",48342525,"Aspidontus dussumieri","French Polynesia",2014,"LC",0
"2307",62289271,"Prosobonia parvirostris","French Polynesia",2014,"EN",0.6
"2308",62289271,"Prosobonia parvirostris","French Polynesia",2016,"EN",0.6
"2309",62289271,"Prosobonia parvirostris","French Polynesia",2014,"EN",0.6
"2310",62289271,"Prosobonia parvirostris","French Polynesia",2016,"EN",0.6
"2311",69584035,"Aporops bilinearis","French Polynesia",2016,"LC",0
"2312",69584048,"Aulacocephalus temminckii","French Polynesia",2016,"LC",0
"2313",69584098,"Belonoperca chabanaudi","French Polynesia",2016,"LC",0
"2314",69584101,"Belonoperca pylei","French Polynesia",2016,"LC",0
"2315",69584408,"Grammistes sexlineatus","French Polynesia",2016,"LC",0
"2316",69584417,"Grammistops ocellatus","French Polynesia",2016,"LC",0
"2317",69584431,"Liopropoma erythraeum","French Polynesia",2016,"LC",0
"2318",69584435,"Liopropoma flavidum","French Polynesia",2016,"LC",0
"2319",69584524,"Liopropoma lunulatum","French Polynesia",2016,"LC",0
"2320",69584560,"Liopropoma mitratum","French Polynesia",2016,"LC",0
"2321",69584573,"Liopropoma pallidum","French Polynesia",2016,"LC",0
"2322",69584835,"Liopropoma susumi","French Polynesia",2016,"LC",0
"2323",69585696,"Liopropoma tonstrinum","French Polynesia",2016,"LC",0
"2324",69587548,"Plectranthias cirrhitoides","French Polynesia",2016,"LC",0
"2325",69588014,"Plectranthias fourmanoiri","French Polynesia",2016,"LC",0
"2326",69588731,"Plectranthias kamii","French Polynesia",2016,"LC",0
"2327",69588906,"Plectranthias nanus","French Polynesia",2016,"LC",0
"2328",69588952,"Plectranthias rubrifasciatus","French Polynesia",2016,"LC",0
"2329",69588988,"Plectranthias taylori","French Polynesia",2016,"LC",0
"2330",69588992,"Plectranthias winniensis","French Polynesia",2016,"LC",0
"2331",69589017,"Pogonoperca punctata","French Polynesia",2016,"LC",0
"2332",69590149,"Pseudanthias bicolor","French Polynesia",2016,"LC",0
"2333",69590820,"Pseudanthias flavicauda","French Polynesia",2016,"LC",0
"2334",69590965,"Pseudanthias hiva","French Polynesia",2016,"LC",0
"2335",69591014,"Pseudanthias lori","French Polynesia",2016,"LC",0
"2336",69591058,"Pseudanthias mooreanus","French Polynesia",2016,"LC",0
"2337",69591446,"Pseudanthias olivaceus","French Polynesia",2016,"LC",0
"2338",69591554,"Pseudanthias pascalus","French Polynesia",2016,"LC",0
"2339",69591645,"Pseudanthias privitera","French Polynesia",2016,"LC",0
"2340",69591978,"Pseudogramma astigma","French Polynesia",2016,"LC",0
"2341",69592021,"Pseudogramma polyacantha","French Polynesia",2016,"LC",0
"2342",69592038,"Pseudogramma xantha","French Polynesia",2016,"LC",0
"2343",69592082,"Suttonia lineata","French Polynesia",2016,"LC",0
"2344",82308484,"Plectranthias flammeus","French Polynesia",2016,"LC",0
"2345",82308681,"Pseudanthias oumati","French Polynesia",2016,"LC",0
"2346",104006414,"Hirundo tahitica","French Polynesia",2016,"LC",0
